Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Identifier,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Size_3,Outlet_Size_4,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDK48,74.7354,1128.531,0.03212151111111111,74.7354,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ40,177.2712,2109.2544,0.0411870791,177.2712,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH10,194.4478,968.7389999999999,0.056366053099999994,194.4478,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM21,259.2646,3091.9752,0.06978725122222224,259.2646,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX12,239.2196,3133.2548,0.02224320422222222,239.2196,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM51,102.4674,2037.348,0.0252996374,102.4674,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG09,188.9556,563.2668,0.0548013105,188.9556,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRD37,45.306000000000004,1304.968,0.013351790444444444,45.306000000000004,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN21,161.0236,483.3708,0.07499818,161.0236,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ06,256.7014,2805.0154,0.045348564444444434,256.7014,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDV52,118.0466,1060.6194,0.12677410890000002,118.0466,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC10,120.8098,1325.6078,0.08331459299999999,120.8098,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX51,195.4452,4502.1396,0.023728431888888887,195.4452,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD54,144.6786,2889.572,0.031453173111111114,144.6786,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK18,164.1184,3797.7232,0.006316495900000001,164.1184,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDZ01,104.09899999999999,2476.776,0.010498759,104.09899999999999,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT48,199.1084,2182.4924,0.034537966249999996,199.1084,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB40,145.8102,1895.5326,0.0081827315,145.8102,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCC07,103.3964,3050.6956,0.027381228400000002,103.3964,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDT52,244.6144,3185.1872,0.05142588777777777,244.6144,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDK09,227.5352,916.1408,0.1049048612,227.5352,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCQ30,123.7414,121.8414,0.033235767299999996,123.7414,OUT010,21,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDZ60,106.0596,215.7192,0.13059172,106.0596,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCK18,164.9184,2972.1312,0.006316495900000001,164.9184,OUT013,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDV11,173.4054,875.5269999999999,0.078393078375,173.4054,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDR25,265.6884,2649.884,0.13965184175,265.6884,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB26,52.364,745.696,0.031296609249999996,52.364,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRD01,55.8614,1436.7964,0.06633004866666667,55.8614,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDG32,221.5772,3558.0352,0.1908245151111111,221.5772,OUT017,12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY49,163.1184,2807.0128,0.013024181333333334,163.1184,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD26,183.3924,2776.386,0.08359176955555556,183.3924,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC22,192.68200000000002,2703.1479999999997,0.1423024575,192.68200000000002,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRD27,97.9042,1686.4714,0.020545486888888888,97.9042,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDA44,57.793,1754.3829999999998,0.05725134355555555,57.793,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW01,154.4682,1524.682,0.06683399870000001,154.4682,OUT013,32,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDV32,64.15100000000001,316.255,0.09618275811111113,64.15100000000001,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDK32,152.8682,5031.4506,0.0474625495,152.8682,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCA05,149.4734,2969.468,0.024458113777777776,149.4734,OUT013,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDR10,161.5552,1787.0072,0.010799851333333334,161.5552,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDL22,91.0488,1086.5856,0.03945632888888889,91.0488,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD10,178.1344,3568.688,0.044391723111111114,178.1344,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW25,86.9224,255.6672,0.040229820444444446,86.9224,OUT013,32,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR47,196.9794,1560.6352,0.0853547126,196.9794,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRF27,152.234,5053.4220000000005,0.030811647777777784,152.234,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDQ48,97.2726,1957.4520000000002,0.030135186875,97.2726,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS37,114.1492,1158.492,0.03436289555555556,114.1492,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCI18,224.5746,2692.4952,0.014037086125,224.5746,OUT046,22,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCJ42,100.9332,1743.0644,0.01565416925,100.9332,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY48,104.3332,1435.4648,0.02573471911111111,104.3332,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB39,56.1272,671.1264,0.04176448066666667,56.1272,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI37,57.3904,703.0848,0.11574236833333333,57.3904,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDB58,143.2154,1559.9694,0.015429315200000002,143.2154,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV12,98.7384,1773.6912,0.0634956989,98.7384,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCU06,230.90099999999998,4364.319,0.08140749612499999,230.90099999999998,OUT013,32,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU34,123.1046,249.0092,0.075264944,123.1046,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP31,62.2168,383.5008,0.1616553375,62.2168,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV11,177.0054,2101.2648,0.078393078375,177.0054,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCY06,130.9968,2348.9424,0.06581611255555556,130.9968,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCV41,109.5228,1657.842,0.0194789255,109.5228,OUT045,17,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDQ52,248.8434,6705.2718,0.128421683,248.8434,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM38,53.6982,1525.3478,0.09285768962500002,53.6982,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDA14,148.076,1464.76,0.06340333655555555,148.076,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDB23,224.0062,3837.0054,0.0058289598,224.0062,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRH49,84.1592,1073.2696,0.0232623791,84.1592,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDI40,100.6358,2010.7160000000001,0.13618597499999996,100.6358,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR37,180.4292,2189.1504,0.0641378066,180.4292,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS16,147.876,4540.755999999999,0.05800650275,147.876,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDT15,184.295,2014.045,0.0487940059,184.295,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL32,112.4544,1230.3984,0.12833063577777776,112.4544,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB39,55.8272,1454.1072,0.04176448066666667,55.8272,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX40,37.6164,308.9312,0.1032726509,37.6164,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD13,65.6168,639.168,0.049125162124999996,65.6168,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ43,241.9512,2908.2144,0.057111673375,241.9512,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRM59,155.5998,1691.7978,0.003894754777777778,155.5998,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
NCZ18,253.4698,6849.0846,0.18095437455555555,253.4698,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDH52,60.2194,1733.7432,0.045793394,60.2194,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM25,173.7712,175.7712,0.06327776360000001,173.7712,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCP05,152.6024,6072.096,0.018756953777777776,152.6024,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY38,231.23,2330.3,0.12921797000000002,231.23,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDO37,230.3326,1386.1956,0.02060989766666667,230.3326,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV49,262.6226,7136.7102,0.028003340666666668,262.6226,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCP02,61.0562,296.281,0.051225891499999995,61.0562,OUT010,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
NCJ19,58.3588,1545.9876,0.11441295110000001,58.3588,OUT045,17,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDW44,171.8448,2556.672,0.03781194322222222,171.8448,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU56,182.4266,2028.6926,0.033379831125,182.4266,OUT046,22,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ58,123.7072,2450.144,0.056573166444444434,123.7072,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ15,117.4782,1906.8512,0.020310733444444444,117.4782,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCI06,180.766,5033.448,0.0545514109,180.766,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD36,120.4124,1777.6860000000001,0.02288383655555555,120.4124,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDD56,177.0054,3677.2134,0.11864051059999998,177.0054,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX27,94.3436,945.436,0.11007776388888889,94.3436,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDG50,89.7146,182.4292,0.017702220111111108,89.7146,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDU36,100.5384,1675.1528,0.045053316777777776,100.5384,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDJ15,182.5608,3307.6944,0.025287577333333335,182.5608,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDG32,223.0772,1779.0176,0.1908245151111111,223.0772,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV15,103.3648,311.5944,0.15848861633333333,103.3648,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS28,58.1588,343.5528,0.08934456566666665,58.1588,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU23,165.0184,3302.368,0.020954106,165.0184,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRI03,176.4028,4250.4672,0.0214218487,176.4028,OUT035,15,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDH28,36.9506,759.012,0.11483888260000001,36.9506,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP16,245.7802,245.6802,0.04226922922222222,245.7802,OUT010,21,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCQ29,262.3278,1561.9668,0.1086751171,262.3278,OUT017,12,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCH30,114.686,1358.2320000000002,0.0700285239,114.686,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDU31,217.9508,2821.6604,0.028570061900000006,217.9508,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF04,256.3304,6199.9296,0.013272106888888888,256.3304,OUT049,20,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ20,255.2356,6867.0612,0.03580603,255.2356,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCK05,61.3536,183.7608,0.06782486940000002,61.3536,OUT010,21,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDV23,125.6046,622.523,0.10327890079999999,125.6046,OUT019,34,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDA07,122.6072,122.5072,0.035376250399999996,122.6072,OUT010,21,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDL03,194.81099999999998,2749.7540000000004,0.026116800888888892,194.81099999999998,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDX04,49.2376,958.752,0.04507428322222221,49.2376,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV19,161.9578,1444.1202,0.0403062493,161.9578,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP22,52.2666,615.1992,0.086892962375,52.2666,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDT34,107.0964,1472.7496,0.1818987179,107.0964,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDZ26,237.5222,7170.666,0.1646423517,237.5222,OUT027,34,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
NCM43,163.921,2446.815,0.022264467399999995,163.921,OUT049,20,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DRK35,37.9506,569.259,0.082135738,37.9506,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDO20,252.3382,4794.4258,0.14673983622222223,252.3382,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO22,79.49600000000001,1438.128,0.017148291625,79.49600000000001,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDM46,94.712,1304.968,0.18287707739999998,94.712,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDO01,130.4994,2184.4898,0.023685804499999998,130.4994,OUT046,22,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCX05,117.4492,1621.8888,0.11096249890000001,117.4492,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FDI46,253.6724,5033.448,0.07436430614285715,253.6724,OUT049,20,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDD11,254.90400000000002,3036.048,0.026379497666666665,254.90400000000002,OUT017,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA32,216.6192,3020.0688,0.03137758450000001,216.6192,OUT018,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW32,86.3882,1545.9876,0.10780122429999998,86.3882,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX22,210.9928,210.3928,0.0262650691,210.9928,OUT019,34,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDQ47,33.6874,1023.3346,0.1922725967,33.6874,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT07,257.633,4613.994000000001,0.075229446,257.633,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCQ43,108.6912,1201.1032,0.10493773619999999,108.6912,OUT018,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW07,88.2514,1505.3738,0.15348950255555557,88.2514,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDE35,57.6904,585.904,0.0414107354,57.6904,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC04,241.3854,2900.2248,0.048776035777777775,241.3854,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCW53,192.5162,3078.6592,0.033064524222222225,192.5162,OUT027,34,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
NCG07,191.053,3415.554,0.05692575433333333,191.053,OUT035,15,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDQ03,238.0248,1896.1984,0.07357181269999999,238.0248,OUT035,15,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV46,141.218,2936.178,0.012266471333333332,141.218,OUT013,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCM26,154.034,2450.144,0.02251125166666667,154.034,OUT049,20,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
DRA59,183.6924,1295.6468,0.1333835252,183.6924,OUT049,20,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDW13,52.7324,2492.7552,0.11190293390000002,52.7324,OUT027,34,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
DRF27,154.534,2603.278,0.030811647777777784,154.534,OUT046,22,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDT12,225.8062,3159.8868,0.0480399793,225.8062,OUT017,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDD40,190.7162,1154.4972,0.01591312155555556,190.7162,OUT045,17,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN25,57.7588,1145.1760000000002,0.06633004866666667,57.7588,OUT018,10,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDE33,77.0644,2278.3676,0.056743993199999995,77.0644,OUT013,32,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCL29,160.2604,1901.5248,0.123583984875,160.2604,OUT046,22,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCO30,185.0608,551.2824,0.016404389199999998,185.0608,OUT019,34,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDB16,87.6198,1133.8574,0.044967614625,87.6198,OUT045,17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
